row,column,original,fixed,reason
1558,mean_systolic_bp,106.3185714,106.32,小数桁丸め
1559,mean_systolic_bp,135.5642857,135.56,小数桁丸め
1560,mean_systolic_bp,133.778,133.78,小数桁丸め
1561,mean_systolic_bp,126.0642857,126.06,小数桁丸め
1562,mean_systolic_bp,125.366,125.37,小数桁丸め
1563,mean_systolic_bp,103.836,103.84,小数桁丸め
1564,mean_systolic_bp,111.664,111.66,小数桁丸め
1565,mean_systolic_bp,123.2433333,123.24,小数桁丸め
1566,mean_systolic_bp,130.7142857,130.71,小数桁丸め
1567,mean_systolic_bp,107.98125,107.98,小数桁丸め
1568,mean_systolic_bp,127.4042857,127.40,小数桁丸め
1569,mean_systolic_bp,111.9133333,111.91,小数桁丸め
1570,mean_systolic_bp,132.5271429,132.53,小数桁丸め
1571,mean_systolic_bp,133.152,133.15,小数桁丸め
1573,mean_systolic_bp,103.60125,103.60,小数桁丸め
1574,mean_systolic_bp,106.365,106.37,小数桁丸め
1575,mean_systolic_bp,105.754,105.75,小数桁丸め
1576,mean_systolic_bp,124.376,124.38,小数桁丸め
1577,mean_systolic_bp,111.698,111.70,小数桁丸め
1578,mean_systolic_bp,128.2133333,128.21,小数桁丸め
1580,mean_systolic_bp,110.2544444,110.25,小数桁丸め
1581,mean_systolic_bp,117.195,117.20,小数桁丸め
1583,mean_systolic_bp,136.0628571,136.06,小数桁丸め
1587,mean_systolic_bp,111.542,111.54,小数桁丸め
1588,mean_systolic_bp,116.8685714,116.87,小数桁丸め
1590,mean_systolic_bp,131.4166667,131.42,小数桁丸め
1592,mean_systolic_bp,95.884,95.88,小数桁丸め
1593,mean_systolic_bp,111.3866667,111.39,小数桁丸め
1594,mean_systolic_bp,132.16875,132.17,小数桁丸め
1596,mean_systolic_bp,112.34875,112.35,小数桁丸め
1597,mean_systolic_bp,130.815,130.82,小数桁丸め
1598,mean_systolic_bp,123.032,123.03,小数桁丸め
1599,mean_systolic_bp,111.8966667,111.90,小数桁丸め
1600,mean_systolic_bp,115.272,115.27,小数桁丸め
1602,mean_systolic_bp,109.708,109.71,小数桁丸め
1603,mean_systolic_bp,111.2988889,111.30,小数桁丸め
1604,mean_systolic_bp,121.3233333,121.32,小数桁丸め
1605,mean_systolic_bp,123.36625,123.37,小数桁丸め
1606,mean_systolic_bp,120.4033333,120.40,小数桁丸め
1607,mean_systolic_bp,127.725,127.73,小数桁丸め
1609,mean_systolic_bp,128.7914286,128.79,小数桁丸め
1610,mean_systolic_bp,129.3177778,129.32,小数桁丸め
1611,mean_systolic_bp,125.928,125.93,小数桁丸め
1612,mean_systolic_bp,131.1316667,131.13,小数桁丸め
1613,mean_systolic_bp,107.9033333,107.90,小数桁丸め
1614,mean_systolic_bp,112.7483333,112.75,小数桁丸め
1615,mean_systolic_bp,127.3842857,127.38,小数桁丸め
1616,mean_systolic_bp,113.0277778,113.03,小数桁丸め
1617,mean_systolic_bp,97.8025,97.80,小数桁丸め
1618,mean_systolic_bp,106.6033333,106.60,小数桁丸め
1619,mean_systolic_bp,109.6233333,109.62,小数桁丸め
1620,mean_systolic_bp,129.5585714,129.56,小数桁丸め
1621,mean_systolic_bp,115.6566667,115.66,小数桁丸め
1622,mean_systolic_bp,125.634,125.63,小数桁丸め
1623,mean_systolic_bp,106.9444444,106.94,小数桁丸め
1624,mean_systolic_bp,111.678,111.68,小数桁丸め
1626,mean_systolic_bp,128.2416667,128.24,小数桁丸め
1627,mean_systolic_bp,126.33375,126.33,小数桁丸め
1628,mean_systolic_bp,105.02625,105.03,小数桁丸め
1629,mean_systolic_bp,119.0333333,119.03,小数桁丸め
1630,mean_systolic_bp,132.6816667,132.68,小数桁丸め
1631,mean_systolic_bp,138.112,138.11,小数桁丸め
1632,mean_systolic_bp,133.4733333,133.47,小数桁丸め
1633,mean_systolic_bp,128.9875,128.99,小数桁丸め
1634,mean_systolic_bp,132.7077778,132.71,小数桁丸め
1635,mean_systolic_bp,125.5766667,125.58,小数桁丸め
1636,mean_systolic_bp,108.375,108.38,小数桁丸め
1638,mean_systolic_bp,100.1628571,100.16,小数桁丸め
1639,mean_systolic_bp,133.668,133.67,小数桁丸め
1640,mean_systolic_bp,112.1842857,112.18,小数桁丸め
1641,mean_systolic_bp,130.7325,130.73,小数桁丸め
1642,mean_systolic_bp,99.4725,99.47,小数桁丸め
1643,mean_systolic_bp,102.468,102.47,小数桁丸め
1644,mean_systolic_bp,126.6655556,126.67,小数桁丸め
1645,mean_systolic_bp,103.3775,103.38,小数桁丸め
1648,mean_systolic_bp,117.6342857,117.63,小数桁丸め
1650,mean_systolic_bp,116.396,116.40,小数桁丸め
1651,mean_systolic_bp,130.766,130.77,小数桁丸め
1652,mean_systolic_bp,111.134,111.13,小数桁丸め
1653,mean_systolic_bp,114.16375,114.16,小数桁丸め
1654,mean_systolic_bp,109.2566667,109.26,小数桁丸め
1655,mean_systolic_bp,129.6633333,129.66,小数桁丸め
1656,mean_systolic_bp,108.786,108.79,小数桁丸め
1657,mean_systolic_bp,121.2566667,121.26,小数桁丸め
1658,mean_systolic_bp,131.4428571,131.44,小数桁丸め
1660,mean_systolic_bp,105.4375,105.44,小数桁丸め
1661,mean_systolic_bp,137.592,137.59,小数桁丸め
1662,mean_systolic_bp,132.455,132.46,小数桁丸め
1663,mean_systolic_bp,126.49375,126.49,小数桁丸め
1664,mean_systolic_bp,103.792,103.79,小数桁丸め
1665,mean_systolic_bp,123.032,123.03,小数桁丸め
1666,mean_systolic_bp,116.3325,116.33,小数桁丸め
1667,mean_systolic_bp,130.554,130.55,小数桁丸め
1668,mean_systolic_bp,106.102,106.10,小数桁丸め
1669,mean_systolic_bp,110.11125,110.11,小数桁丸め
1670,mean_systolic_bp,112.314,112.31,小数桁丸め
1671,mean_systolic_bp,111.0816667,111.08,小数桁丸め
1672,mean_systolic_bp,133.426,133.43,小数桁丸め
1673,mean_systolic_bp,105.4375,105.44,小数桁丸め
1674,mean_systolic_bp,110.1971429,110.20,小数桁丸め
1675,mean_systolic_bp,111.664,111.66,小数桁丸め
1676,mean_systolic_bp,125.4471429,125.45,小数桁丸め
1677,mean_systolic_bp,133.7442857,133.74,小数桁丸め
1679,mean_systolic_bp,121.5033333,121.50,小数桁丸め
1682,mean_systolic_bp,117.195,117.20,小数桁丸め
1683,mean_systolic_bp,124.202,124.20,小数桁丸め
1684,mean_systolic_bp,109.764,109.76,小数桁丸め
1686,mean_systolic_bp,116.286,116.29,小数桁丸め
1687,mean_systolic_bp,111.9566667,111.96,小数桁丸め
1688,mean_systolic_bp,106.9444444,106.94,小数桁丸め
1689,mean_systolic_bp,115.40875,115.41,小数桁丸め
1690,mean_systolic_bp,106.2042857,106.20,小数桁丸め
1691,mean_systolic_bp,109.52375,109.52,小数桁丸め
1693,mean_systolic_bp,122.192,122.19,小数桁丸め
1694,mean_systolic_bp,136.8271429,136.83,小数桁丸め
1695,mean_systolic_bp,115.8157143,115.82,小数桁丸め
1697,mean_systolic_bp,110.235,110.24,小数桁丸め
1698,mean_systolic_bp,135.5271429,135.53,小数桁丸め
1699,mean_systolic_bp,111.9566667,111.96,小数桁丸め
1701,mean_systolic_bp,129.64375,129.64,小数桁丸め
1702,mean_systolic_bp,112.586,112.59,小数桁丸め
1703,mean_systolic_bp,126.4411111,126.44,小数桁丸め
1704,mean_systolic_bp,129.8233333,129.82,小数桁丸め
1705,mean_systolic_bp,101.3885714,101.39,小数桁丸め
1707,mean_systolic_bp,103.3775,103.38,小数桁丸め
1708,mean_systolic_bp,119.012,119.01,小数桁丸め
1709,mean_systolic_bp,111.146,111.15,小数桁丸め
1710,mean_systolic_bp,105.0928571,105.09,小数桁丸め
1711,mean_systolic_bp,132.8233333,132.82,小数桁丸め
1712,mean_systolic_bp,104.03875,104.04,小数桁丸め
1713,mean_systolic_bp,116.3483333,116.35,小数桁丸め
1714,mean_systolic_bp,128.2416667,128.24,小数桁丸め
1715,mean_systolic_bp,127.222,127.22,小数桁丸め
1716,mean_systolic_bp,130.7142857,130.71,小数桁丸め
1717,mean_systolic_bp,105.2057143,105.21,小数桁丸め
1718,mean_systolic_bp,118.19875,118.20,小数桁丸め
1719,mean_systolic_bp,133.7911111,133.79,小数桁丸め
1720,mean_systolic_bp,112.4128571,112.41,小数桁丸め
1721,mean_systolic_bp,102.876,102.88,小数桁丸め
1722,mean_systolic_bp,131.0183333,131.02,小数桁丸め
1723,mean_systolic_bp,109.44625,109.45,小数桁丸め
1724,mean_systolic_bp,105.97375,105.97,小数桁丸め
1725,mean_systolic_bp,113.1875,113.19,小数桁丸め
1726,mean_systolic_bp,135.8171429,135.82,小数桁丸め
1727,mean_systolic_bp,133.7183333,133.72,小数桁丸め
1730,mean_systolic_bp,120.292,120.29,小数桁丸め
1731,mean_systolic_bp,127.1514286,127.15,小数桁丸め
1732,mean_systolic_bp,127.5325,127.53,小数桁丸め
1733,mean_systolic_bp,128.2416667,128.24,小数桁丸め
1734,mean_systolic_bp,123.3928571,123.39,小数桁丸め
1735,mean_systolic_bp,134.70375,134.70,小数桁丸め
1736,mean_systolic_bp,126.5066667,126.51,小数桁丸め
1737,mean_systolic_bp,117.368,117.37,小数桁丸め
1738,mean_systolic_bp,126.452,126.45,小数桁丸め
1739,mean_systolic_bp,104.6314286,104.63,小数桁丸め
1740,mean_systolic_bp,105.1642857,105.16,小数桁丸め
1742,mean_systolic_bp,113.6142857,113.61,小数桁丸め
1743,mean_systolic_bp,132.8957143,132.90,小数桁丸め
1744,mean_systolic_bp,127.6971429,127.70,小数桁丸め
1745,mean_systolic_bp,101.3885714,101.39,小数桁丸め
1747,mean_systolic_bp,105.486,105.49,小数桁丸め
1748,mean_systolic_bp,110.8488889,110.85,小数桁丸め
1749,mean_systolic_bp,103.3522222,103.35,小数桁丸め
1751,mean_systolic_bp,108.028,108.03,小数桁丸め
1753,mean_systolic_bp,110.8744444,110.87,小数桁丸め
1754,mean_systolic_bp,117.0257143,117.03,小数桁丸め
1755,mean_systolic_bp,123.9742857,123.97,小数桁丸め
1756,mean_systolic_bp,132.4371429,132.44,小数桁丸め
1758,mean_systolic_bp,113.5285714,113.53,小数桁丸め
1759,mean_systolic_bp,133.3116667,133.31,小数桁丸め
1760,mean_systolic_bp,135.8171429,135.82,小数桁丸め
1761,mean_systolic_bp,105.1666667,105.17,小数桁丸め
1762,mean_systolic_bp,112.064,112.06,小数桁丸め
1763,mean_systolic_bp,105.4933333,105.49,小数桁丸め
1764,mean_systolic_bp,118.844,118.84,小数桁丸め
1765,mean_systolic_bp,121.5033333,121.50,小数桁丸め
1769,mean_systolic_bp,112.085,112.09,小数桁丸め
1770,mean_systolic_bp,123.9433333,123.94,小数桁丸め
1771,mean_systolic_bp,127.4383333,127.44,小数桁丸め
1772,mean_systolic_bp,130.7142857,130.71,小数桁丸め
1773,mean_systolic_bp,104.7688889,104.77,小数桁丸め
1774,mean_systolic_bp,119.2925,119.29,小数桁丸め
1775,mean_systolic_bp,119.5411111,119.54,小数桁丸め
1776,mean_systolic_bp,119.3783333,119.38,小数桁丸め
1777,mean_systolic_bp,127.334,127.33,小数桁丸め
1778,mean_systolic_bp,121.5033333,121.50,小数桁丸め
1779,mean_systolic_bp,127.86375,127.86,小数桁丸め
1780,mean_systolic_bp,109.415,109.42,小数桁丸め
1781,mean_systolic_bp,126.6966667,126.70,小数桁丸め
1782,mean_systolic_bp,120.8916667,120.89,小数桁丸め
1784,mean_systolic_bp,110.4555556,110.46,小数桁丸め
1785,mean_systolic_bp,131.0183333,131.02,小数桁丸め
1786,mean_systolic_bp,111.4275,111.43,小数桁丸め
1787,mean_systolic_bp,99.46333333,99.46,小数桁丸め
1788,mean_systolic_bp,135.32875,135.33,小数桁丸め
1789,mean_systolic_bp,101.5425,101.54,小数桁丸め
1790,mean_systolic_bp,115.1975,115.20,小数桁丸め
1791,mean_systolic_bp,115.9614286,115.96,小数桁丸め
1793,mean_systolic_bp,117.4444444,117.44,小数桁丸め
1794,mean_systolic_bp,106.6033333,106.60,小数桁丸め
1795,mean_systolic_bp,134.8075,134.81,小数桁丸め
1796,mean_systolic_bp,115.215,115.22,小数桁丸め
1797,mean_systolic_bp,132.1444444,132.14,小数桁丸め
1798,mean_systolic_bp,132.302,132.30,小数桁丸め
1799,mean_systolic_bp,118.1355556,118.14,小数桁丸め
1800,mean_systolic_bp,111.1283333,111.13,小数桁丸め
1801,mean_systolic_bp,123.9228571,123.92,小数桁丸め
1802,mean_systolic_bp,107.8557143,107.86,小数桁丸め
1803,mean_systolic_bp,108.832,108.83,小数桁丸め
1804,mean_systolic_bp,114.68875,114.69,小数桁丸め
1805,mean_systolic_bp,109.2183333,109.22,小数桁丸め
1807,mean_systolic_bp,105.524,105.52,小数桁丸め
1809,mean_systolic_bp,125.755,125.76,小数桁丸め
1811,mean_systolic_bp,105.4375,105.44,小数桁丸め
1812,mean_systolic_bp,108.6333333,108.63,小数桁丸め
1813,mean_systolic_bp,127.7542857,127.75,小数桁丸め
1814,mean_systolic_bp,116.5111111,116.51,小数桁丸め
1815,mean_systolic_bp,120.48625,120.49,小数桁丸め
1816,mean_systolic_bp,123.898,123.90,小数桁丸め
1817,mean_systolic_bp,121.5233333,121.52,小数桁丸め
1818,mean_systolic_bp,127.608,127.61,小数桁丸め
1822,mean_systolic_bp,120.4488889,120.45,小数桁丸め
1823,mean_systolic_bp,122.5355556,122.54,小数桁丸め
1824,mean_systolic_bp,110.176,110.18,小数桁丸め
1825,mean_systolic_bp,107.972,107.97,小数桁丸め
1826,mean_systolic_bp,127.142,127.14,小数桁丸め
1827,mean_systolic_bp,107.442,107.44,小数桁丸め
1828,mean_systolic_bp,110.9183333,110.92,小数桁丸め
1829,mean_systolic_bp,104.8871429,104.89,小数桁丸め
1830,mean_systolic_bp,116.8685714,116.87,小数桁丸め
1831,mean_systolic_bp,127.6083333,127.61,小数桁丸め
1832,mean_systolic_bp,131.4188889,131.42,小数桁丸め
1833,mean_systolic_bp,135.536,135.54,小数桁丸め
1834,mean_systolic_bp,112.2266667,112.23,小数桁丸め
1836,mean_systolic_bp,111.0128571,111.01,小数桁丸め
1837,mean_systolic_bp,116.2575,116.26,小数桁丸め
1838,mean_systolic_bp,110.9533333,110.95,小数桁丸め
1839,mean_systolic_bp,129.4042857,129.40,小数桁丸め
1840,mean_systolic_bp,113.9166667,113.92,小数桁丸め
1841,mean_systolic_bp,103.475,103.48,小数桁丸め
1842,mean_systolic_bp,127.842,127.84,小数桁丸め
1843,mean_systolic_bp,137.592,137.59,小数桁丸め
1844,mean_systolic_bp,130.9475,130.95,小数桁丸め
1845,mean_systolic_bp,127.3757143,127.38,小数桁丸め
1846,mean_systolic_bp,127.86375,127.86,小数桁丸め
1847,mean_systolic_bp,125.475,125.48,小数桁丸め
1848,mean_systolic_bp,105.2385714,105.24,小数桁丸め
1849,mean_systolic_bp,101.3885714,101.39,小数桁丸め
1850,mean_systolic_bp,118.962,118.96,小数桁丸め
1852,mean_systolic_bp,129.1433333,129.14,小数桁丸め
1853,mean_systolic_bp,103.8866667,103.89,小数桁丸め
1854,mean_systolic_bp,123.89125,123.89,小数桁丸め
1856,mean_systolic_bp,132.28625,132.29,小数桁丸め
1857,mean_systolic_bp,105.1616667,105.16,小数桁丸め
1858,mean_systolic_bp,132.8233333,132.82,小数桁丸め
1859,mean_systolic_bp,134.9911111,134.99,小数桁丸め
1860,mean_systolic_bp,102.2566667,102.26,小数桁丸め
1862,mean_systolic_bp,114.22875,114.23,小数桁丸め
1863,mean_systolic_bp,112.4128571,112.41,小数桁丸め
1864,mean_systolic_bp,130.0433333,130.04,小数桁丸め
1865,mean_systolic_bp,99.15333333,99.15,小数桁丸め
1866,mean_systolic_bp,103.7014286,103.70,小数桁丸め
1867,mean_systolic_bp,126.29625,126.30,小数桁丸め
1868,mean_systolic_bp,108.6833333,108.68,小数桁丸め
1869,mean_systolic_bp,128.125,128.13,小数桁丸め
1870,mean_systolic_bp,127.4157143,127.42,小数桁丸め
1871,mean_systolic_bp,114.3916667,114.39,小数桁丸め
1872,mean_systolic_bp,101.2466667,101.25,小数桁丸め
1873,mean_systolic_bp,113.02625,113.03,小数桁丸め
1874,mean_systolic_bp,110.81125,110.81,小数桁丸め
1875,mean_systolic_bp,127.8466667,127.85,小数桁丸め
1876,mean_systolic_bp,128.5625,128.56,小数桁丸め
1877,mean_systolic_bp,135.66375,135.66,小数桁丸め
1879,mean_systolic_bp,104.4566667,104.46,小数桁丸め
1880,mean_systolic_bp,128.9857143,128.99,小数桁丸め
1881,mean_systolic_bp,139.7585714,139.76,小数桁丸め
1882,mean_systolic_bp,110.0671429,110.07,小数桁丸め
1883,mean_systolic_bp,131.3583333,131.36,小数桁丸め
1884,mean_systolic_bp,127.9966667,128.00,小数桁丸め
1885,mean_systolic_bp,127.608,127.61,小数桁丸め
1886,mean_systolic_bp,109.2183333,109.22,小数桁丸め
1887,mean_systolic_bp,105.97375,105.97,小数桁丸め
1888,mean_systolic_bp,118.5555556,118.56,小数桁丸め
1889,mean_systolic_bp,105.6375,105.64,小数桁丸め
1890,mean_systolic_bp,101.91375,101.91,小数桁丸め
1891,mean_systolic_bp,110.235,110.24,小数桁丸め
1892,mean_systolic_bp,132.78625,132.79,小数桁丸め
1893,mean_systolic_bp,131.7633333,131.76,小数桁丸め
1894,mean_systolic_bp,111.6571429,111.66,小数桁丸め
1895,mean_systolic_bp,102.0085714,102.01,小数桁丸め
1897,mean_systolic_bp,127.8522222,127.85,小数桁丸め
1898,mean_systolic_bp,108.9522222,108.95,小数桁丸め
1899,mean_systolic_bp,117.6342857,117.63,小数桁丸め
1900,mean_systolic_bp,118.4111111,118.41,小数桁丸め
1901,mean_systolic_bp,104.7388889,104.74,小数桁丸め
1902,mean_systolic_bp,105.5875,105.59,小数桁丸め
1903,mean_systolic_bp,117.77125,117.77,小数桁丸め
1904,mean_systolic_bp,118.9655556,118.97,小数桁丸め
1905,mean_systolic_bp,128.2416667,128.24,小数桁丸め
1908,mean_systolic_bp,111.0816667,111.08,小数桁丸め
1909,mean_systolic_bp,127.1216667,127.12,小数桁丸め
1910,mean_systolic_bp,111.08875,111.09,小数桁丸め
1912,mean_systolic_bp,124.1333333,124.13,小数桁丸め
1913,mean_systolic_bp,111.134,111.13,小数桁丸め
1914,mean_systolic_bp,132.5342857,132.53,小数桁丸め
1915,mean_systolic_bp,123.8383333,123.84,小数桁丸め
1916,mean_systolic_bp,95.5225,95.52,小数桁丸め
1917,mean_systolic_bp,124.8525,124.85,小数桁丸め
1918,mean_systolic_bp,106.6075,106.61,小数桁丸め
1920,mean_systolic_bp,126.0522222,126.05,小数桁丸め
1921,mean_systolic_bp,113.3516667,113.35,小数桁丸め
1922,mean_systolic_bp,128.5183333,128.52,小数桁丸め
1924,mean_systolic_bp,122.9766667,122.98,小数桁丸め
1925,mean_systolic_bp,125.928,125.93,小数桁丸め
1926,mean_systolic_bp,105.1642857,105.16,小数桁丸め
1927,mean_systolic_bp,105.114,105.11,小数桁丸め
1928,mean_systolic_bp,110.538,110.54,小数桁丸め
1929,mean_systolic_bp,108.314,108.31,小数桁丸め
1930,mean_systolic_bp,115.6166667,115.62,小数桁丸め
1932,mean_systolic_bp,118.0233333,118.02,小数桁丸め
1933,mean_systolic_bp,132.455,132.46,小数桁丸め
1934,mean_systolic_bp,130.8516667,130.85,小数桁丸め
1935,mean_systolic_bp,111.7066667,111.71,小数桁丸め
1936,mean_systolic_bp,105.4071429,105.41,小数桁丸め
1937,mean_systolic_bp,135.1377778,135.14,小数桁丸め
1938,mean_systolic_bp,128.9875,128.99,小数桁丸め
1939,mean_systolic_bp,111.7125,111.71,小数桁丸め
1940,mean_systolic_bp,129.14625,129.15,小数桁丸め
1941,mean_systolic_bp,115.6166667,115.62,小数桁丸め
1942,mean_systolic_bp,116.286,116.29,小数桁丸め
1943,mean_systolic_bp,118.4111111,118.41,小数桁丸め
1944,mean_systolic_bp,115.8157143,115.82,小数桁丸め
1945,mean_systolic_bp,124.835,124.84,小数桁丸め
1946,mean_systolic_bp,131.3471429,131.35,小数桁丸め
1947,mean_systolic_bp,113.115,113.12,小数桁丸め
1948,mean_systolic_bp,110.8488889,110.85,小数桁丸め
1949,mean_systolic_bp,131.0183333,131.02,小数桁丸め
1950,mean_systolic_bp,131.4142857,131.41,小数桁丸め
1952,mean_systolic_bp,105.02625,105.03,小数桁丸め
1953,mean_systolic_bp,116.3325,116.33,小数桁丸め
1954,mean_systolic_bp,108.7928571,108.79,小数桁丸め
1955,mean_systolic_bp,110.4422222,110.44,小数桁丸め
1956,mean_systolic_bp,104.964,104.96,小数桁丸め
1957,mean_systolic_bp,130.1683333,130.17,小数桁丸め
1958,mean_systolic_bp,125.5766667,125.58,小数桁丸め
1959,mean_systolic_bp,127.718,127.72,小数桁丸め
1960,mean_systolic_bp,129.8816667,129.88,小数桁丸め
1961,mean_systolic_bp,125.8242857,125.82,小数桁丸め
1962,mean_systolic_bp,127.43625,127.44,小数桁丸め
1963,mean_systolic_bp,115.0144444,115.01,小数桁丸め
1964,mean_systolic_bp,130.1425,130.14,小数桁丸め
